store_Id,user_id,name,vicinity,Features
1779,1216,Yale University Art Gallery,"1111 Chapel Street, New Haven","church,place_of_worship,point_of_interest,establishment"
488,1253,Apple New Haven,"65 Broadway, New Haven","church,place_of_worship,point_of_interest,establishment"
1811,1329,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven","church,place_of_worship,point_of_interest,establishment"
822,1276,Yale New Haven Childrens Hospital,"35 Park Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1127,1454,The Study at Yale,"1157 Chapel Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1673,1413,Plymouth Congregational Church,New Haven,"church,place_of_worship,point_of_interest,establishment"
2108,1388,James Dwight Dana House,"24 Hillhouse Avenue, New Haven","church,place_of_worship,point_of_interest,establishment"
1872,1380,Yale Peabody Museum,"170 Whitney Avenue, New Haven","church,place_of_worship,point_of_interest,establishment"
1426,1031,Bank of America Financial Center,"157 Church Street, New Haven","church,place_of_worship,point_of_interest,establishment"
964,1125,West Haven,West Haven,"church,place_of_worship,point_of_interest,establishment"
1893,1047,Barcelona Wine Bar,"155 Temple Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1618,1461,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven","church,place_of_worship,point_of_interest,establishment"
117,1306,Prime 16,"172 Temple Street, New Haven","church,place_of_worship,point_of_interest,establishment"
555,1187,Yale Law School,"127 Wall Street, New Haven","church,place_of_worship,point_of_interest,establishment"
92,1468,Brown James E MD,"20 York Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1746,1431,Lee Hochang B MD,"20 York Street # 2, New Haven","church,place_of_worship,point_of_interest,establishment"
753,1381,Della-Giustina David A MD,"20 York Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1732,1385,Cohen Andrew B MD,"20 York Street, New Haven","church,place_of_worship,point_of_interest,establishment"
1794,1242,Barsky Carol L MD,"20 York Street # 2, New Haven","church,place_of_worship,point_of_interest,establishment"
380,1089,Thomas Sheeja MD,"20 York Street # 2, New Haven","church,place_of_worship,point_of_interest,establishment"
143,1268,Latic Igor MD,"20 York Street # 2, New Haven","church,place_of_worship,point_of_interest,establishment"
1659,1293,Mecca Marcia C MD,"20 York Street # 2, New Haven","city_hall,local_government_office,point_of_interest,establishment"
150,1298,Perez Lozada Juan C MD,"20 York Street # 2, New Haven","city_hall,local_government_office,point_of_interest,establishment"
1043,1049,360 State,"360 State Street, New Haven","clothing_store,shoe_store,store,point_of_interest,establishment"
1605,1309,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","clothing_store,store,point_of_interest,establishment"
578,1240,Alexion Pharmaceuticals,"100 College Street, New Haven","clothing_store,store,point_of_interest,establishment"
1632,1460,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven","clothing_store,store,point_of_interest,establishment"
1183,1452,Urban Outfitters,"43 Broadway, New Haven","clothing_store,store,point_of_interest,establishment"
2224,1482,Ingalls Ice Rink,"Ingalls Rink, 73 Sachem Street, New Haven","clothing_store,jewelry_store,store,point_of_interest,establishment"
350,1458,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","clothing_store,store,point_of_interest,establishment"
1415,1123,Union Station Garage,"40 Union Avenue, New Haven","clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store"
1471,1030,Pacifico,"220 College Street, New Haven","clothing_store,shoe_store,home_goods_store,electronics_store,store,point_of_interest"
1037,1421,BAR,"254 Crown Street, New Haven","clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store"
2094,1452,Yale Center for British Art,"1080 Chapel Street, New Haven","clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store"
2180,1441,New Haven Green,"250 Temple Street, New Haven","clothing_store,store,point_of_interest,establishment"
1193,1436,Bank of America ATM,"120 High Street, New Haven","clothing_store,point_of_interest,store,establishment"
2071,1236,Claires Corner Copia,"1000 Chapel Street, New Haven","clothing_store,shoe_store,point_of_interest,store,establishment"
196,1231,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven","clothing_store,point_of_interest,store,establishment"
1773,1405,Modern Apizza,"874 State Street, New Haven","clothing_store,point_of_interest,store,establishment"
2082,1020,"Michael Rigsby, MD","55 Lock Street, New Haven","clothing_store,point_of_interest,store,establishment"
1665,1025,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven","clothing_store,point_of_interest,store,establishment"
1383,1202,Michelle Brei,"55 Lock Street, New Haven","clothing_store,home_goods_store,electronics_store,point_of_interest,store,establishment"
253,1380,Yale Health: Castrucci Hannah M MD,"55 Lock Street, New Haven","clothing_store,point_of_interest,store,establishment"
1797,1040,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","clothing_store,point_of_interest,store,establishment"
1507,1403,Greenwood Lee H MD,"1450 Chapel Street, New Haven","clothing_store,point_of_interest,store,establishment"
2124,1065,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven","clothing_store,store,point_of_interest,establishment"
2172,1150,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","clothing_store,home_goods_store,store,point_of_interest,establishment"
714,1114,"Private Bank, Bank of America","157 Church Street, New Haven","clothing_store,point_of_interest,store,establishment"
2179,1209,Withers Bergman LLP: Levine Richard S,"157 Church Street, New Haven","clothing_store,store,point_of_interest,establishment"
796,1465,Hillhouse High School,"480 Sherman Parkway, New Haven","clothing_store,store,point_of_interest,establishment"
1853,1144,New Haven,New Haven,"clothing_store,shoe_store,store,point_of_interest,establishment"
1617,1244,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven","clothing_store,store,point_of_interest,establishment"
1168,1318,New Haven Hotel,"229 George Street, New Haven","clothing_store,store,point_of_interest,establishment"
459,1083,Louis Lunch,"261 Crown Street, New Haven","clothing_store,store,point_of_interest,establishment"
1303,1132,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven","clothing_store,store,point_of_interest,establishment"
165,1077,Toads Place,"300 York Street, New Haven","clothing_store,point_of_interest,store,establishment"
782,1028,Yale New Haven Hospital,"20 York Street, New Haven","clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store"
1826,1014,Scroll and Key Tomb,"484 College Street, New Haven","clothing_store,shoe_store,electronics_store,home_goods_store,point_of_interest,store"
2139,1211,Yale University Art Gallery,"1111 Chapel Street, New Haven","clothing_store,store,point_of_interest,establishment"
1030,1466,Apple New Haven,"65 Broadway, New Haven","clothing_store,point_of_interest,store,establishment"
400,1093,Yale New Haven Childrens Hospital,"35 Park Street, New Haven","clothing_store,store,point_of_interest,establishment"
838,1311,Plymouth Congregational Church,New Haven,"clothing_store,shoe_store,electronics_store,home_goods_store,store,point_of_interest"
905,1447,Shubert Theater,"247 College Street, New Haven","clothing_store,point_of_interest,store,establishment"
531,1047,The Study at Yale,"1157 Chapel Street, New Haven","clothing_store,shoe_store,home_goods_store,electronics_store,point_of_interest,store"
2169,1081,"MY SWEET TOOTH, LLC","Paul Avenue, West Haven","clothing_store,point_of_interest,store,establishment"
720,1340,Brown James E MD,"20 York Street, New Haven","clothing_store,point_of_interest,store,establishment"
1394,1479,Lee Hochang B MD,"20 York Street # 2, New Haven","clothing_store,point_of_interest,store,establishment"
1172,1071,Della-Giustina David A MD,"20 York Street, New Haven","convenience_store,store,food,point_of_interest,establishment"
1006,1297,Cohen Andrew B MD,"20 York Street, New Haven","convenience_store,grocery_or_supermarket,point_of_interest,store,food,establishment"
1045,1157,West Haven,West Haven,"courthouse,point_of_interest,establishment"
1298,1224,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven","dentist,health,point_of_interest,establishment"
1792,1178,Barsky Carol L MD,"20 York Street # 2, New Haven","dentist,health,point_of_interest,establishment"
1553,1050,Thomas Sheeja MD,"20 York Street # 2, New Haven","dentist,point_of_interest,health,establishment"
133,1459,Latic Igor MD,"20 York Street # 2, New Haven","dentist,point_of_interest,health,establishment"
1461,1465,Mecca Marcia C MD,"20 York Street # 2, New Haven","dentist,health,point_of_interest,establishment"
617,1090,Perez Lozada Juan C MD,"20 York Street # 2, New Haven","dentist,health,point_of_interest,establishment"
1317,1004,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","dentist,health,point_of_interest,establishment"
107,1076,Yale Law School,"127 Wall Street, New Haven","dentist,doctor,point_of_interest,health,establishment"
119,1045,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","dentist,point_of_interest,health,establishment"
1737,1460,Urban Outfitters,"43 Broadway, New Haven","dentist,health,point_of_interest,establishment"
1512,1365,Alexion Pharmaceuticals,"100 College Street, New Haven","dentist,health,point_of_interest,establishment"
1908,1183,Barcelona Wine Bar,"155 Temple Street, New Haven","dentist,health,point_of_interest,establishment"
629,1116,Prime 16,"172 Temple Street, New Haven","dentist,point_of_interest,health,establishment"
1177,1313,Yale Bowl,"81 Central Avenue, New Haven","dentist,health,point_of_interest,establishment"
254,1005,BAR,"254 Crown Street, New Haven","dentist,doctor,point_of_interest,health,establishment"
248,1377,Pacifico,"220 College Street, New Haven","dentist,health,point_of_interest,establishment"
1770,1045,Yale Center for British Art,"1080 Chapel Street, New Haven","dentist,health,point_of_interest,establishment"
545,1206,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven","dentist,health,point_of_interest,establishment"
1639,1290,Hopkins School,"986 Forest Road, New Haven","department_store,clothing_store,store,point_of_interest,establishment"
1679,1399,Greenwood Lee H MD,"1450 Chapel Street, New Haven","department_store,point_of_interest,store,establishment"
451,1438,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven","department_store,shoe_store,clothing_store,jewelry_store,furniture_store,home_goods_store"
1023,1257,Bank of America ATM,"120 High Street, New Haven","department_store,clothing_store,point_of_interest,store,establishment"
800,1447,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","department_store,shoe_store,furniture_store,grocery_or_supermarket,home_goods_store,clothing_store"
2001,1274,James Dwight Dana House,"24 Hillhouse Avenue, New Haven","department_store,shoe_store,furniture_store,electronics_store,home_goods_store,point_of_interest"
1140,1403,Claires Corner Copia,"1000 Chapel Street, New Haven","department_store,grocery_or_supermarket,clothing_store,shoe_store,furniture_store,home_goods_store"
1300,1210,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","department_store,hardware_store,grocery_or_supermarket,clothing_store,furniture_store,electronics_store"
901,1469,Westville Village Apartments,"400 Blake Street, New Haven","department_store,jewelry_store,point_of_interest,clothing_store,store,establishment"
1814,1323,Hillhouse High School,"480 Sherman Parkway, New Haven","department_store,clothing_store,store,point_of_interest,establishment"
1153,1346,"Dr. Alyssa R. French, MD","20 York Street, New Haven","department_store,store,point_of_interest,establishment"
788,1360,"Dr. Carolyn Rambus, MD","20 York Street, New Haven","department_store,clothing_store,point_of_interest,store,establishment"
1821,1296,"Dr. Basmah Safdar, MD","20 York Street # 218, New Haven","department_store,shoe_store,electronics_store,grocery_or_supermarket,furniture_store,home_goods_store"
1520,1404,Yale Emergency Medicine: Parwani Vivek MD,"20 York Street, New Haven","department_store,hardware_store,clothing_store,electronics_store,furniture_store,home_goods_store"
1101,1440,"Dr. James J. Abrahams, MD","20 York Street # 2, New Haven","department_store,clothing_store,jewelry_store,point_of_interest,store,establishment"
898,1102,Yale Anesthesiology,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
656,1260,Walgreens,"436 Whalley Avenue, New Haven","doctor,health,point_of_interest,establishment"
765,1160,Union League Cafe,"1032 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
179,1072,Teng Edward MD,"20 York Street # T-209, New Haven","doctor,health,point_of_interest,establishment"
1533,1392,Yale General Pediatrics,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
948,1157,Starbucks,"1068-1070 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
702,1395,"Dr. Farzana D. Pashankar, MD","20 York Street, New Haven","doctor,health,point_of_interest,establishment"
41,1179,New Haven,New Haven,"doctor,health,point_of_interest,establishment"
1696,1380,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven","doctor,health,point_of_interest,establishment"
1899,1341,New Haven Hotel,"229 George Street, New Haven","doctor,health,point_of_interest,establishment"
1371,1384,Yale University,New Haven,"doctor,health,point_of_interest,establishment"
2167,1142,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven","doctor,health,point_of_interest,establishment"
2044,1305,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven","doctor,health,point_of_interest,establishment"
608,1066,Louis Lunch,"261 Crown Street, New Haven","doctor,health,point_of_interest,establishment"
1034,1055,Scroll and Key Tomb,"484 College Street, New Haven","doctor,health,point_of_interest,establishment"
2237,1082,Toads Place,"300 York Street, New Haven","doctor,health,point_of_interest,establishment"
485,1065,Shubert Theater,"247 College Street, New Haven","doctor,health,point_of_interest,establishment"
498,1348,Yale New Haven Hospital,"20 York Street, New Haven","doctor,health,point_of_interest,establishment"
616,1073,Yale University Art Gallery,"1111 Chapel Street, New Haven","doctor,health,point_of_interest,establishment"
1947,1060,Apple New Haven,"65 Broadway, New Haven","doctor,health,point_of_interest,establishment"
